id_registro,fondo_id,originador,tipo_activo_subyacente,fecha_constitucion_fondo,monto_total_emitido_usd,codigo_valor,serie,monto_tramo_usd,saldo_vigente_usd,tasa_cupon_pct,plazo_meses,periodicidad_pago,clasificadora,clasificacion_riesgo,fecha_pago,monto_interes_usd,monto_capital_usd,estado_pago,dias_mora
PAG-0338,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-09-21,34120.54,275656.87,Pagado,0
PAG-0339,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2022-12-21,32690.9,290929.87,Pagado,0
PAG-0340,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-03-22,33951.69,264468.37,Pagado,0
PAG-0341,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-06-21,,,Pendiente,0
PAG-0342,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-09-20,32759.76,264096.36,Pagado,0
PAG-0343,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2023-12-20,,,Pendiente,0
PAG-0344,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-03-20,28262.65,188713.18,Pagado,0
PAG-0345,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-06-19,28940.42,217732.92,Pagado con retraso,6
PAG-0346,FT-010,Plaza Mundo Apopa,Cuentas por cobrar comerciales,2019-01-26,9376460.34,VTRTFT010B,B,5360500.57,4878787.28,7.63,60,Trimestral,"MOODY'S, S.A. DE C.V.",N-2,2024-09-18,33797.23,246421.89,Pagado,0
PAG-0347,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2022-06-19,70078.79,700418.07,En mora,22
PAG-0348,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2022-12-18,70787.57,755159.18,Pagado,0
PAG-0349,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2023-06-18,,,Pendiente,0
PAG-0350,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2023-12-17,71231.78,938057.44,Pagado con retraso,10
PAG-0351,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2024-06-16,74039.07,1074339.87,Pagado,0
PAG-0352,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2024-12-15,,,Pendiente,0
PAG-0353,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2025-06-15,80672.24,735544.61,Pagado,0
PAG-0354,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2025-12-14,77628.33,917180.88,Pagado,0
PAG-0355,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011A,A,18842690.99,9959776.58,9.22,60,Semestral,Pacific Credit Rating,A.sv,2026-06-14,82477.82,879907.84,Pagado,0
PAG-0356,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-01-18,51024.74,640042.08,Pagado con retraso,7
PAG-0357,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-02-17,50975.23,562094.58,Pagado,0
PAG-0358,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-03-19,52485.87,748581.99,Pagado,0
PAG-0359,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-04-18,54260.92,670741.63,Pagado con retraso,12
PAG-0360,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-05-18,58313.1,685608.84,Pagado,0
PAG-0361,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-06-17,55897.3,762515.56,Pagado,0
PAG-0362,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-07-17,50383.43,584561.72,Pagado,0
PAG-0363,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-08-16,,,Pendiente,0
PAG-0364,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-09-15,56997.03,718602.59,En mora,15
PAG-0365,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-10-15,56458.46,952400.69,Pagado con retraso,4
PAG-0366,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-11-14,55923.4,754936.6,Pagado,0
PAG-0367,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2022-12-14,53114.42,668908.84,Pagado,0
PAG-0368,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-01-13,57858.43,758191.77,En mora,18
PAG-0369,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-02-12,54013.17,551069.39,Pagado,0
PAG-0370,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-03-14,54163.78,911182.7,Pagado,0
PAG-0371,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-04-13,50851.06,532714.06,Pagado,0
PAG-0372,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-05-13,49237.97,648927.11,Pagado,0
PAG-0373,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-06-12,52099.62,549520.58,Pagado,0
PAG-0374,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-07-12,53784.43,693386.69,Pagado,0
PAG-0375,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-08-11,51919.99,733212.06,Pagado,0
PAG-0376,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-09-10,56584.2,811604.97,Pagado,0
PAG-0377,FT-011,Caja de Crédito de Sonsonate,Rentas inmobiliarias,2021-10-20,33077405.88,VTRTFT011B,B,16625907.42,10661056.2,5.98,60,Mensual,Pacific Credit Rating,AAA.sv,2023-10-10,49181.95,572844.8,Pagado,0
PAG-0378,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-01-16,48718.83,492782.69,Pagado,0
PAG-0379,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-02-15,41237.84,505536.22,Pagado,0
PAG-0380,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-03-16,40314.28,344499.73,Pagado con retraso,13
PAG-0381,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-04-15,44163.36,463966.3,Pagado,0
PAG-0382,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-05-15,44534.17,427097.52,Pagado,0
PAG-0383,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-06-14,41399.75,616452.5,Pagado con retraso,5
PAG-0384,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-07-14,45228.7,478347.29,Pagado,0
PAG-0385,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-08-13,44306.34,494237.87,Pagado,0
PAG-0386,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-09-12,40104.57,428033.0,Pagado,0
PAG-0387,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-10-12,,,Pendiente,0
PAG-0388,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-11-11,47700.47,513193.72,Pagado,0
PAG-0389,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2016-12-11,42314.57,520717.77,En mora,42
PAG-0390,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-01-10,45085.83,539523.01,Pagado,0
PAG-0391,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-02-09,41470.87,513126.5,Pagado,0
PAG-0392,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-03-11,47425.82,375607.43,Pagado,0
PAG-0393,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-04-10,40237.17,604333.51,Pagado,0
PAG-0394,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-05-10,40124.99,423018.84,Pagado,0
PAG-0395,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-06-09,46088.0,450646.97,Pagado con retraso,15
PAG-0396,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-07-09,44144.37,575807.19,Pagado con retraso,12
PAG-0397,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-08-08,41182.92,392628.66,Pagado,0
PAG-0398,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-09-07,45836.95,483537.2,Pagado,0
PAG-0399,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-10-07,41494.58,594023.21,Pagado,0
PAG-0400,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-11-06,43102.66,553979.22,Pagado con retraso,11
PAG-0401,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2017-12-06,47092.71,408922.5,Pagado,0
PAG-0402,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-01-05,48457.33,413107.15,Pagado,0
PAG-0403,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-02-04,48316.57,614064.9,Pagado con retraso,12
PAG-0404,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-03-06,41797.32,534833.25,Pagado,0
PAG-0405,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-04-05,43053.97,600188.7,Pagado con retraso,5
PAG-0406,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-05-05,42512.21,497253.3,Pagado,0
PAG-0407,FT-012,Grupo Simco,Flujos de peaje/publicidad exterior,2015-10-18,15552390.91,VTRTFT012A,A,14287709.91,5841643.76,9.12,84,Mensual,"MOODY'S, S.A. DE C.V.",AA-.sv,2018-06-04,47910.57,446119.2,Pagado,0
PAG-0408,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013A,A,11502554.86,3136724.98,6.47,96,Anual,Zumma Ratings,AA+.sv,2024-04-10,17835.8,258934.23,Pagado,0
PAG-0409,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013A,A,11502554.86,3136724.98,6.47,96,Anual,Zumma Ratings,AA+.sv,2025-04-10,,,Pendiente,0
PAG-0410,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013A,A,11502554.86,3136724.98,6.47,96,Anual,Zumma Ratings,AA+.sv,2026-04-10,17439.74,377416.28,Pagado,0
PAG-0411,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-05-11,17259.05,271444.28,Pagado,0
PAG-0412,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-06-10,15456.91,240877.78,Pagado con retraso,4
PAG-0413,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-07-10,15362.44,346715.68,Pagado,0
PAG-0414,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-08-09,16643.56,230166.61,Pagado,0
PAG-0415,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-09-08,16900.8,239238.76,Pagado con retraso,1
PAG-0416,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-10-08,17701.44,404877.95,Pagado,0
PAG-0417,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-11-07,16691.98,386515.47,Pagado,0
PAG-0418,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2023-12-07,16684.35,362966.31,Pagado,0
PAG-0419,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-01-06,15501.59,231426.13,Pagado con retraso,11
PAG-0420,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-02-05,16436.85,321288.93,Pagado con retraso,15
PAG-0421,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-03-06,14697.86,394222.59,Pagado,0
PAG-0422,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-04-05,17290.32,396573.37,Pagado,0
PAG-0423,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-05-05,17285.78,369016.99,Pagado,0
PAG-0424,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-06-04,17003.31,384937.79,Pagado,0
PAG-0425,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-07-04,14698.4,276590.64,Pagado,0
PAG-0426,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-08-03,17584.62,283509.83,Pagado,0
PAG-0427,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-09-02,,,Pendiente,0
PAG-0428,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-10-02,15011.75,315447.79,Pagado,0
PAG-0429,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-11-01,17197.06,282687.08,Pagado con retraso,11
PAG-0430,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-12-01,15410.4,255409.53,Pagado con retraso,13
PAG-0431,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2024-12-31,15532.72,347577.93,Pagado,0
PAG-0432,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-01-30,16556.13,340842.72,Pagado,0
PAG-0433,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-03-01,15962.51,282166.49,Pagado,0
PAG-0434,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-03-31,14886.02,405590.54,Pagado,0
PAG-0435,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-04-30,17608.49,221546.2,Pagado,0
PAG-0436,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-05-30,16024.16,270662.99,Pagado,0
PAG-0437,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-06-29,16463.82,328411.1,Pagado,0
PAG-0438,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-07-29,15741.75,264868.65,Pagado,0
PAG-0439,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-08-28,16084.61,250409.91,Pagado,0
PAG-0440,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-09-27,17567.29,387866.08,Pagado con retraso,12
PAG-0441,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-10-27,14957.38,393214.35,Pagado,0
PAG-0442,FT-013,Plaza Mundo Apopa,Flujos de remesas,2023-02-10,33736334.09,VTRTFT013B,B,11012836.66,2703205.44,7.19,96,Mensual,"MOODY'S, S.A. DE C.V.",AA+.sv,2025-11-26,16568.02,261626.35,Pagado,0
